,date,pm25,pm10,o3,no2,so2,station,year,month,season,year_month
4477,2021-07-26,62.0,33.0,27.0,18.0,16.0,Otoka,2021,7,Summer,2021-07
4478,2021-07-27,69.0,28.0,17.0,15.0,17.0,Otoka,2021,7,Summer,2021-07
4479,2021-07-28,67.0,54.0,4.0,22.0,20.0,Otoka,2021,7,Summer,2021-07
4480,2021-07-29,81.0,54.0,4.0,22.0,20.0,Otoka,2021,7,Summer,2021-07
4481,2021-07-30,82.0,54.0,4.0,22.0,20.0,Otoka,2021,7,Summer,2021-07
4482,2021-07-31,68.0,54.0,4.0,22.0,20.0,Otoka,2021,7,Summer,2021-07
4483,2021-08-01,61.0,54.0,4.0,22.0,20.0,Otoka,2021,8,Summer,2021-08
4484,2021-08-02,74.0,54.0,4.0,22.0,20.0,Otoka,2021,8,Summer,2021-08
4485,2021-08-03,70.0,54.0,4.0,22.0,20.0,Otoka,2021,8,Summer,2021-08
4486,2021-08-04,38.0,36.0,13.0,19.0,18.0,Otoka,2021,8,Summer,2021-08
4487,2021-08-05,61.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4488,2021-08-06,35.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4489,2021-08-07,37.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4490,2021-08-08,49.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4491,2021-08-09,71.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4492,2021-08-10,73.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4493,2021-08-11,77.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4494,2021-08-12,46.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4495,2021-08-13,42.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4496,2021-08-14,49.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4497,2021-08-15,52.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4498,2021-08-16,59.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4499,2021-08-17,69.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4500,2021-08-18,39.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4501,2021-08-19,31.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4502,2021-08-20,51.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4503,2021-08-21,53.0,31.0,13.0,18.0,18.0,Otoka,2021,8,Summer,2021-08
4504,2021-08-22,46.0,27.0,26.0,18.0,3.0,Otoka,2021,8,Summer,2021-08
4505,2021-08-23,60.0,23.0,14.0,10.0,13.0,Otoka,2021,8,Summer,2021-08
4506,2021-08-24,65.0,15.0,12.0,7.0,8.0,Otoka,2021,8,Summer,2021-08
4507,2021-08-25,38.0,17.0,18.0,13.0,3.0,Otoka,2021,8,Summer,2021-08
4508,2021-08-26,47.0,15.0,9.0,14.0,3.0,Otoka,2021,8,Summer,2021-08
4509,2021-08-27,46.0,11.0,8.0,9.0,4.0,Otoka,2021,8,Summer,2021-08
4510,2021-08-28,40.0,9.0,9.0,8.0,6.0,Otoka,2021,8,Summer,2021-08
4511,2021-08-29,35.0,13.0,17.0,11.0,3.0,Otoka,2021,8,Summer,2021-08
4512,2021-08-30,40.0,18.0,17.0,16.0,1.0,Otoka,2021,8,Summer,2021-08
4513,2021-08-31,40.0,14.0,14.0,15.0,9.0,Otoka,2021,8,Summer,2021-08
4514,2021-09-01,47.0,16.0,17.0,16.0,6.0,Otoka,2021,9,Fall,2021-09
4515,2021-09-02,42.0,19.0,19.0,16.0,1.0,Otoka,2021,9,Fall,2021-09
4516,2021-09-03,55.0,21.0,20.0,14.0,2.0,Otoka,2021,9,Fall,2021-09
4517,2021-09-04,55.0,19.0,19.0,14.0,1.0,Otoka,2021,9,Fall,2021-09
4518,2021-09-06,46.0,19.0,18.0,17.0,7.0,Otoka,2021,9,Fall,2021-09
4519,2021-09-07,42.0,20.0,18.0,17.0,7.0,Otoka,2021,9,Fall,2021-09
4520,2021-09-08,24.0,26.0,17.0,19.0,2.0,Otoka,2021,9,Fall,2021-09
4521,2021-09-09,29.0,27.0,20.0,16.0,3.0,Otoka,2021,9,Fall,2021-09
4522,2021-09-10,25.0,35.0,21.0,18.0,3.0,Otoka,2021,9,Fall,2021-09
4523,2021-09-11,26.0,29.0,27.0,14.0,10.0,Otoka,2021,9,Fall,2021-09
4524,2021-09-12,33.0,31.0,23.0,25.0,9.0,Otoka,2021,9,Fall,2021-09
4525,2021-09-13,31.0,28.0,26.0,20.0,1.0,Otoka,2021,9,Fall,2021-09
4526,2021-09-14,45.0,29.0,24.0,22.0,1.0,Otoka,2021,9,Fall,2021-09
4527,2021-09-15,54.0,38.0,11.0,26.0,1.0,Otoka,2021,9,Fall,2021-09
4528,2021-09-16,66.0,37.0,1.0,18.0,1.0,Otoka,2021,9,Fall,2021-09
4529,2021-09-17,69.0,29.0,16.0,15.0,7.0,Otoka,2021,9,Fall,2021-09
4530,2021-09-18,42.0,29.0,16.0,15.0,7.0,Otoka,2021,9,Fall,2021-09
4531,2021-09-19,52.0,12.0,16.0,15.0,7.0,Otoka,2021,9,Fall,2021-09
4532,2021-09-20,50.0,29.0,21.0,1.0,7.0,Otoka,2021,9,Fall,2021-09
4533,2021-09-21,47.0,29.0,16.0,10.0,7.0,Otoka,2021,9,Fall,2021-09
4534,2021-09-22,54.0,29.0,28.0,6.0,7.0,Otoka,2021,9,Fall,2021-09
4535,2021-09-23,45.0,29.0,24.0,9.0,7.0,Otoka,2021,9,Fall,2021-09
4536,2021-09-24,56.0,29.0,32.0,7.0,7.0,Otoka,2021,9,Fall,2021-09
4537,2021-09-25,55.0,29.0,30.0,9.0,7.0,Otoka,2021,9,Fall,2021-09
4538,2021-09-26,68.0,43.0,36.0,5.0,7.0,Otoka,2021,9,Fall,2021-09
4539,2021-09-27,79.0,38.0,25.0,9.0,7.0,Otoka,2021,9,Fall,2021-09
4540,2021-09-28,67.0,29.0,29.0,4.0,7.0,Otoka,2021,9,Fall,2021-09
4541,2021-09-29,55.0,29.0,11.0,7.0,7.0,Otoka,2021,9,Fall,2021-09
4542,2021-09-30,64.0,24.0,29.0,3.0,7.0,Otoka,2021,9,Fall,2021-09
4543,2021-04-01,82.0,19.0,17.0,21.0,13.0,Otoka,2021,4,Spring,2021-04
4544,2021-04-02,63.0,18.0,16.0,12.0,12.0,Otoka,2021,4,Spring,2021-04
4545,2021-04-03,55.0,22.0,17.0,10.0,13.0,Otoka,2021,4,Spring,2021-04
4546,2021-04-04,76.0,35.0,7.0,12.0,15.0,Otoka,2021,4,Spring,2021-04
4547,2021-04-05,55.0,21.0,14.0,17.0,17.0,Otoka,2021,4,Spring,2021-04
4548,2021-04-06,59.0,18.0,19.0,13.0,23.0,Otoka,2021,4,Spring,2021-04
4549,2021-04-07,61.0,21.0,22.0,15.0,16.0,Otoka,2021,4,Spring,2021-04
4550,2021-04-08,51.0,31.0,25.0,16.0,15.0,Otoka,2021,4,Spring,2021-04
4551,2021-04-09,50.0,24.0,26.0,16.0,13.0,Otoka,2021,4,Spring,2021-04
4552,2021-04-10,51.0,31.0,15.0,20.0,14.0,Otoka,2021,4,Spring,2021-04
4553,2021-04-11,65.0,37.0,23.0,14.0,14.0,Otoka,2021,4,Spring,2021-04
4554,2021-04-12,51.0,7.0,19.0,11.0,15.0,Otoka,2021,4,Spring,2021-04
4555,2021-04-13,36.0,9.0,14.0,12.0,22.0,Otoka,2021,4,Spring,2021-04
4556,2021-04-14,38.0,17.0,20.0,13.0,14.0,Otoka,2021,4,Spring,2021-04
4557,2021-04-15,52.0,26.0,18.0,16.0,12.0,Otoka,2021,4,Spring,2021-04
4558,2021-04-16,57.0,21.0,17.0,12.0,15.0,Otoka,2021,4,Spring,2021-04
4559,2021-04-17,62.0,26.0,16.0,10.0,22.0,Otoka,2021,4,Spring,2021-04
4560,2021-04-18,83.0,22.0,17.0,13.0,17.0,Otoka,2021,4,Spring,2021-04
4561,2021-04-19,78.0,23.0,19.0,14.0,17.0,Otoka,2021,4,Spring,2021-04
4562,2021-04-20,70.0,20.0,23.0,13.0,13.0,Otoka,2021,4,Spring,2021-04
4563,2021-04-21,51.0,22.0,24.0,16.0,12.0,Otoka,2021,4,Spring,2021-04
4564,2021-04-22,44.0,16.0,26.0,17.0,12.0,Otoka,2021,4,Spring,2021-04
4565,2021-04-23,45.0,20.0,24.0,14.0,11.0,Otoka,2021,4,Spring,2021-04
4566,2021-04-24,40.0,20.0,28.0,10.0,11.0,Otoka,2021,4,Spring,2021-04
4567,2021-04-25,47.0,28.0,26.0,13.0,13.0,Otoka,2021,4,Spring,2021-04
4568,2021-04-26,48.0,16.0,24.0,12.0,12.0,Otoka,2021,4,Spring,2021-04
4569,2021-04-27,34.0,31.0,13.0,16.0,15.0,Otoka,2021,4,Spring,2021-04
4570,2021-04-28,92.0,24.0,23.0,10.0,13.0,Otoka,2021,4,Spring,2021-04
4571,2021-04-29,44.0,19.0,24.0,10.0,14.0,Otoka,2021,4,Spring,2021-04
4572,2021-04-30,27.0,28.0,23.0,3.0,17.0,Otoka,2021,4,Spring,2021-04
4573,2021-05-01,47.0,24.0,25.0,3.0,14.0,Otoka,2021,5,Spring,2021-05
4574,2021-05-02,42.0,14.0,24.0,7.0,16.0,Otoka,2021,5,Spring,2021-05
4575,2021-05-03,35.0,23.0,27.0,9.0,13.0,Otoka,2021,5,Spring,2021-05
4576,2021-05-04,34.0,11.0,22.0,6.0,11.0,Otoka,2021,5,Spring,2021-05
4577,2021-05-05,14.0,10.0,25.0,5.0,11.0,Otoka,2021,5,Spring,2021-05
4578,2021-05-06,22.0,14.0,24.0,10.0,11.0,Otoka,2021,5,Spring,2021-05
4579,2021-05-07,28.0,10.0,21.0,9.0,11.0,Otoka,2021,5,Spring,2021-05
4580,2021-05-08,32.0,19.0,25.0,12.0,11.0,Otoka,2021,5,Spring,2021-05
4581,2021-05-09,46.0,27.0,23.0,20.0,12.0,Otoka,2021,5,Spring,2021-05
4582,2021-05-10,43.0,21.0,24.0,12.0,11.0,Otoka,2021,5,Spring,2021-05
4583,2021-05-11,34.0,13.0,21.0,11.0,12.0,Otoka,2021,5,Spring,2021-05
4584,2021-05-12,33.0,7.0,21.0,9.0,11.0,Otoka,2021,5,Spring,2021-05
4585,2021-05-13,22.0,7.0,24.0,6.0,11.0,Otoka,2021,5,Spring,2021-05
4586,2021-05-14,19.0,13.0,17.0,9.0,12.0,Otoka,2021,5,Spring,2021-05
4587,2021-05-15,29.0,10.0,18.0,9.0,11.0,Otoka,2021,5,Spring,2021-05
4588,2021-05-16,25.0,11.0,21.0,9.0,11.0,Otoka,2021,5,Spring,2021-05
4589,2021-05-17,23.0,14.0,19.0,12.0,14.0,Otoka,2021,5,Spring,2021-05
4590,2021-05-18,32.0,21.0,16.0,19.0,13.0,Otoka,2021,5,Spring,2021-05
4591,2021-05-19,38.0,10.0,16.0,13.0,33.0,Otoka,2021,5,Spring,2021-05
4592,2021-05-20,31.0,16.0,25.0,12.0,27.0,Otoka,2021,5,Spring,2021-05
4593,2021-05-21,50.0,13.0,27.0,11.0,12.0,Otoka,2021,5,Spring,2021-05
4594,2021-05-22,29.0,19.0,26.0,12.0,12.0,Otoka,2021,5,Spring,2021-05
4595,2021-05-23,29.0,22.0,22.0,8.0,14.0,Otoka,2021,5,Spring,2021-05
4596,2021-05-24,46.0,25.0,25.0,8.0,13.0,Otoka,2021,5,Spring,2021-05
4597,2021-05-25,42.0,10.0,21.0,7.0,16.0,Otoka,2021,5,Spring,2021-05
4598,2021-05-26,37.0,25.0,22.0,13.0,24.0,Otoka,2021,5,Spring,2021-05
4599,2021-05-27,61.0,16.0,16.0,14.0,15.0,Otoka,2021,5,Spring,2021-05
4600,2021-05-28,34.0,17.0,20.0,12.0,13.0,Otoka,2021,5,Spring,2021-05
4601,2021-05-29,32.0,21.0,19.0,6.0,15.0,Otoka,2021,5,Spring,2021-05
4602,2021-05-30,36.0,21.0,16.0,11.0,16.0,Otoka,2021,5,Spring,2021-05
4603,2021-05-31,44.0,21.0,17.0,14.0,22.0,Otoka,2021,5,Spring,2021-05
4604,2021-06-01,40.0,22.0,23.0,15.0,18.0,Otoka,2021,6,Summer,2021-06
4605,2021-06-02,53.0,31.0,24.0,18.0,23.0,Otoka,2021,6,Summer,2021-06
4606,2021-06-03,75.0,27.0,27.0,16.0,20.0,Otoka,2021,6,Summer,2021-06
4607,2021-06-04,60.0,27.0,26.0,13.0,15.0,Otoka,2021,6,Summer,2021-06
4608,2021-06-05,62.0,17.0,19.0,11.0,14.0,Otoka,2021,6,Summer,2021-06
4609,2021-06-06,51.0,13.0,13.0,10.0,13.0,Otoka,2021,6,Summer,2021-06
4610,2021-06-07,41.0,23.0,19.0,13.0,14.0,Otoka,2021,6,Summer,2021-06
4611,2021-06-08,68.0,28.0,21.0,19.0,16.0,Otoka,2021,6,Summer,2021-06
4612,2021-06-09,59.0,26.0,20.0,16.0,20.0,Otoka,2021,6,Summer,2021-06
4613,2021-06-10,66.0,22.0,16.0,15.0,17.0,Otoka,2021,6,Summer,2021-06
4614,2021-06-11,55.0,23.0,23.0,13.0,23.0,Otoka,2021,6,Summer,2021-06
4615,2021-06-12,60.0,17.0,14.0,14.0,14.0,Otoka,2021,6,Summer,2021-06
4616,2021-06-13,47.0,16.0,17.0,14.0,13.0,Otoka,2021,6,Summer,2021-06
4617,2021-06-14,40.0,13.0,18.0,12.0,19.0,Otoka,2021,6,Summer,2021-06
4618,2021-06-15,41.0,22.0,26.0,13.0,24.0,Otoka,2021,6,Summer,2021-06
4619,2021-06-16,54.0,27.0,28.0,15.0,21.0,Otoka,2021,6,Summer,2021-06
4620,2021-06-17,67.0,28.0,27.0,14.0,16.0,Otoka,2021,6,Summer,2021-06
4621,2021-06-18,70.0,26.0,26.0,13.0,16.0,Otoka,2021,6,Summer,2021-06
4622,2021-06-19,64.0,34.0,28.0,14.0,20.0,Otoka,2021,6,Summer,2021-06
4623,2021-06-20,69.0,47.0,17.0,16.0,15.0,Otoka,2021,6,Summer,2021-06
4624,2021-06-21,88.0,58.0,21.0,15.0,13.0,Otoka,2021,6,Summer,2021-06
4625,2021-06-22,89.0,51.0,25.0,18.0,13.0,Otoka,2021,6,Summer,2021-06
4626,2021-06-23,85.0,59.0,21.0,19.0,14.0,Otoka,2021,6,Summer,2021-06
4627,2021-06-24,97.0,51.0,20.0,16.0,14.0,Otoka,2021,6,Summer,2021-06
4628,2021-06-25,83.0,31.0,24.0,14.0,16.0,Otoka,2021,6,Summer,2021-06
4629,2021-06-26,60.0,18.0,27.0,10.0,16.0,Otoka,2021,6,Summer,2021-06
4630,2021-06-27,57.0,26.0,17.0,9.0,16.0,Otoka,2021,6,Summer,2021-06
4631,2021-06-28,55.0,43.0,24.0,12.0,14.0,Otoka,2021,6,Summer,2021-06
4632,2021-06-29,63.0,41.0,24.0,14.0,14.0,Otoka,2021,6,Summer,2021-06
4633,2021-06-30,66.0,29.0,26.0,12.0,16.0,Otoka,2021,6,Summer,2021-06
4634,2021-01-04,89.0,36.0,16.0,13.0,16.0,Otoka,2021,1,Winter,2021-01
4635,2021-01-05,110.0,13.0,24.0,7.0,10.0,Otoka,2021,1,Winter,2021-01
4636,2021-01-06,56.0,38.0,13.0,13.0,13.0,Otoka,2021,1,Winter,2021-01
4637,2021-01-07,117.0,51.0,2.0,19.0,19.0,Otoka,2021,1,Winter,2021-01
4638,2021-01-08,166.0,33.0,9.0,7.0,16.0,Otoka,2021,1,Winter,2021-01
4639,2021-01-09,80.0,28.0,11.0,9.0,19.0,Otoka,2021,1,Winter,2021-01
4640,2021-01-10,106.0,26.0,4.0,11.0,26.0,Otoka,2021,1,Winter,2021-01
4641,2021-01-11,102.0,42.0,5.0,11.0,29.0,Otoka,2021,1,Winter,2021-01
4642,2021-01-12,141.0,58.0,7.0,19.0,44.0,Otoka,2021,1,Winter,2021-01
4643,2021-01-13,160.0,68.0,11.0,19.0,31.0,Otoka,2021,1,Winter,2021-01
4644,2021-01-14,149.0,42.0,11.0,18.0,27.0,Otoka,2021,1,Winter,2021-01
4645,2021-01-15,130.0,26.0,11.0,13.0,24.0,Otoka,2021,1,Winter,2021-01
4646,2021-01-16,103.0,42.0,11.0,15.0,33.0,Otoka,2021,1,Winter,2021-01
4647,2021-01-17,129.0,45.0,11.0,17.0,34.0,Otoka,2021,1,Winter,2021-01
4648,2021-01-18,128.0,112.0,6.0,40.0,46.0,Otoka,2021,1,Winter,2021-01
4649,2021-01-19,220.0,77.0,26.0,19.0,27.0,Otoka,2021,1,Winter,2021-01
4650,2021-01-20,133.0,183.0,68.0,14.0,24.0,Otoka,2021,1,Winter,2021-01
4651,2021-01-21,120.0,45.0,84.0,5.0,10.0,Otoka,2021,1,Winter,2021-01
4652,2021-01-22,13.0,45.0,11.0,3.0,9.0,Otoka,2021,1,Winter,2021-01
4653,2021-01-23,20.0,45.0,11.0,6.0,9.0,Otoka,2021,1,Winter,2021-01
4654,2021-01-24,24.0,60.0,1.0,11.0,22.0,Otoka,2021,1,Winter,2021-01
4655,2021-01-25,60.0,20.0,11.0,12.0,20.0,Otoka,2021,1,Winter,2021-01
4656,2021-01-26,64.0,31.0,1.0,15.0,24.0,Otoka,2021,1,Winter,2021-01
4657,2021-01-27,109.0,76.0,1.0,26.0,28.0,Otoka,2021,1,Winter,2021-01
4658,2021-01-28,152.0,91.0,1.0,16.0,28.0,Otoka,2021,1,Winter,2021-01
4659,2021-01-29,124.0,50.0,11.0,24.0,18.0,Otoka,2021,1,Winter,2021-01
4660,2021-01-30,168.0,27.0,1.0,10.0,13.0,Otoka,2021,1,Winter,2021-01
4661,2021-01-31,87.0,62.0,1.0,26.0,51.0,Otoka,2021,1,Winter,2021-01
4662,2021-02-01,115.0,95.0,11.0,22.0,25.0,Otoka,2021,2,Winter,2021-02
4663,2021-02-02,187.0,78.0,8.0,9.0,22.0,Otoka,2021,2,Winter,2021-02
4664,2021-02-03,151.0,63.0,6.0,11.0,19.0,Otoka,2021,2,Winter,2021-02
4665,2021-02-04,96.0,60.0,6.0,11.0,22.0,Otoka,2021,2,Winter,2021-02
4666,2021-02-05,95.0,42.0,16.0,7.0,15.0,Otoka,2021,2,Winter,2021-02
4667,2021-02-06,80.0,37.0,19.0,5.0,14.0,Otoka,2021,2,Winter,2021-02
4668,2021-02-07,47.0,20.0,15.0,9.0,12.0,Otoka,2021,2,Winter,2021-02
4669,2021-02-08,39.0,12.0,19.0,7.0,11.0,Otoka,2021,2,Winter,2021-02
4670,2021-02-09,36.0,23.0,20.0,9.0,12.0,Otoka,2021,2,Winter,2021-02
4671,2021-02-10,48.0,18.0,15.0,8.0,11.0,Otoka,2021,2,Winter,2021-02
4672,2021-02-11,58.0,14.0,17.0,5.0,11.0,Otoka,2021,2,Winter,2021-02
4673,2021-02-12,50.0,13.0,17.0,2.0,11.0,Otoka,2021,2,Winter,2021-02
4674,2021-02-13,50.0,23.0,17.0,5.0,16.0,Otoka,2021,2,Winter,2021-02
4675,2021-02-14,71.0,27.0,17.0,10.0,22.0,Otoka,2021,2,Winter,2021-02
4676,2021-02-15,69.0,55.0,14.0,19.0,27.0,Otoka,2021,2,Winter,2021-02
4677,2021-02-16,120.0,69.0,10.0,18.0,31.0,Otoka,2021,2,Winter,2021-02
4678,2021-02-17,143.0,57.0,10.0,15.0,24.0,Otoka,2021,2,Winter,2021-02
4679,2021-02-18,140.0,83.0,1.0,23.0,26.0,Otoka,2021,2,Winter,2021-02
4680,2021-02-19,168.0,67.0,9.0,15.0,24.0,Otoka,2021,2,Winter,2021-02
4681,2021-02-20,113.0,43.0,18.0,7.0,16.0,Otoka,2021,2,Winter,2021-02
4682,2021-02-21,87.0,56.0,11.0,10.0,17.0,Otoka,2021,2,Winter,2021-02
4683,2021-02-22,84.0,69.0,12.0,15.0,31.0,Otoka,2021,2,Winter,2021-02
4684,2021-02-23,124.0,76.0,10.0,16.0,31.0,Otoka,2021,2,Winter,2021-02
4685,2021-02-24,140.0,71.0,11.0,10.0,21.0,Otoka,2021,2,Winter,2021-02
4686,2021-02-25,117.0,74.0,13.0,11.0,26.0,Otoka,2021,2,Winter,2021-02
4687,2021-02-26,118.0,54.0,13.0,6.0,17.0,Otoka,2021,2,Winter,2021-02
4688,2021-02-27,112.0,22.0,18.0,2.0,15.0,Otoka,2021,2,Winter,2021-02
4689,2021-02-28,57.0,37.0,19.0,7.0,22.0,Otoka,2021,2,Winter,2021-02
4690,2021-03-01,100.0,50.0,15.0,10.0,23.0,Otoka,2021,3,Spring,2021-03
4691,2021-03-02,90.0,62.0,15.0,16.0,21.0,Otoka,2021,3,Spring,2021-03
4692,2021-03-03,116.0,62.0,19.0,13.0,18.0,Otoka,2021,3,Spring,2021-03
4693,2021-03-04,95.0,44.0,20.0,16.0,13.0,Otoka,2021,3,Spring,2021-03
4694,2021-03-05,101.0,15.0,15.0,4.0,12.0,Otoka,2021,3,Spring,2021-03
4695,2021-03-06,46.0,39.0,20.0,11.0,16.0,Otoka,2021,3,Spring,2021-03
4696,2021-03-07,95.0,64.0,10.0,5.0,23.0,Otoka,2021,3,Spring,2021-03
4697,2021-03-08,98.0,37.0,10.0,7.0,16.0,Otoka,2021,3,Spring,2021-03
4698,2021-03-09,102.0,30.0,14.0,8.0,17.0,Otoka,2021,3,Spring,2021-03
4699,2021-03-10,87.0,60.0,20.0,8.0,16.0,Otoka,2021,3,Spring,2021-03
4700,2021-03-11,81.0,21.0,23.0,10.0,15.0,Otoka,2021,3,Spring,2021-03
4701,2021-03-12,69.0,24.0,22.0,6.0,13.0,Otoka,2021,3,Spring,2021-03
4702,2021-03-13,34.0,7.0,23.0,4.0,10.0,Otoka,2021,3,Spring,2021-03
4703,2021-03-14,30.0,13.0,14.0,16.0,18.0,Otoka,2021,3,Spring,2021-03
4704,2021-03-15,60.0,23.0,12.0,17.0,25.0,Otoka,2021,3,Spring,2021-03
4705,2021-03-16,84.0,18.0,14.0,11.0,21.0,Otoka,2021,3,Spring,2021-03
4706,2021-03-17,55.0,25.0,17.0,10.0,29.0,Otoka,2021,3,Spring,2021-03
4707,2021-03-18,88.0,26.0,19.0,6.0,15.0,Otoka,2021,3,Spring,2021-03
4708,2021-03-19,72.0,23.0,21.0,4.0,14.0,Otoka,2021,3,Spring,2021-03
4709,2021-03-20,72.0,20.0,19.0,3.0,21.0,Otoka,2021,3,Spring,2021-03
4710,2021-03-21,64.0,18.0,17.0,10.0,23.0,Otoka,2021,3,Spring,2021-03
4711,2021-03-22,70.0,26.0,18.0,6.0,20.0,Otoka,2021,3,Spring,2021-03
4712,2021-03-23,58.0,27.0,14.0,16.0,19.0,Otoka,2021,3,Spring,2021-03
4713,2021-03-24,92.0,10.0,17.0,1.0,14.0,Otoka,2021,3,Spring,2021-03
4714,2021-03-25,60.0,21.0,20.0,11.0,14.0,Otoka,2021,3,Spring,2021-03
4715,2021-03-26,118.0,21.0,20.0,11.0,14.0,Otoka,2021,3,Spring,2021-03
4716,2021-03-27,71.0,21.0,20.0,11.0,14.0,Otoka,2021,3,Spring,2021-03
4717,2021-03-28,71.0,21.0,20.0,11.0,14.0,Otoka,2021,3,Spring,2021-03
4718,2021-03-29,81.0,21.0,20.0,11.0,14.0,Otoka,2021,3,Spring,2021-03
4719,2021-03-30,78.0,10.0,17.0,3.0,15.0,Otoka,2021,3,Spring,2021-03
4720,2021-03-31,83.0,21.0,20.0,11.0,14.0,Otoka,2021,3,Spring,2021-03
4721,2020-10-01,49.0,15.0,28.0,7.0,4.0,Otoka,2020,10,Fall,2020-10
4722,2020-10-02,52.0,26.0,29.0,2.0,5.0,Otoka,2020,10,Fall,2020-10
4723,2020-10-03,35.0,30.0,28.0,2.0,5.0,Otoka,2020,10,Fall,2020-10
4724,2020-10-04,35.0,36.0,27.0,7.0,4.0,Otoka,2020,10,Fall,2020-10
4725,2020-10-05,36.0,22.0,23.0,7.0,4.0,Otoka,2020,10,Fall,2020-10
4726,2020-10-06,38.0,19.0,10.0,7.0,5.0,Otoka,2020,10,Fall,2020-10
4727,2020-10-07,32.0,11.0,16.0,8.0,12.0,Otoka,2020,10,Fall,2020-10
4728,2020-10-08,25.0,30.0,10.0,7.0,8.0,Otoka,2020,10,Fall,2020-10
4729,2020-10-09,60.0,40.0,13.0,8.0,6.0,Otoka,2020,10,Fall,2020-10
4730,2020-10-10,83.0,28.0,20.0,4.0,6.0,Otoka,2020,10,Fall,2020-10
4731,2020-10-11,60.0,9.0,15.0,8.0,12.0,Otoka,2020,10,Fall,2020-10
4732,2020-10-12,26.0,19.0,9.0,9.0,12.0,Otoka,2020,10,Fall,2020-10
4733,2020-10-13,39.0,31.0,18.0,10.0,6.0,Otoka,2020,10,Fall,2020-10
4734,2020-10-14,85.0,39.0,11.0,5.0,7.0,Otoka,2020,10,Fall,2020-10
4735,2020-10-15,75.0,32.0,10.0,9.0,7.0,Otoka,2020,10,Fall,2020-10
4736,2020-10-16,75.0,26.0,10.0,6.0,13.0,Otoka,2020,10,Fall,2020-10
4737,2020-10-17,70.0,24.0,14.0,3.0,8.0,Otoka,2020,10,Fall,2020-10
4738,2020-10-18,51.0,39.0,9.0,9.0,8.0,Otoka,2020,10,Fall,2020-10
4739,2020-10-19,82.0,49.0,10.0,11.0,9.0,Otoka,2020,10,Fall,2020-10
4740,2020-10-20,103.0,57.0,9.0,14.0,9.0,Otoka,2020,10,Fall,2020-10
4741,2020-10-21,119.0,65.0,10.0,11.0,9.0,Otoka,2020,10,Fall,2020-10
4742,2020-10-22,113.0,69.0,6.0,16.0,10.0,Otoka,2020,10,Fall,2020-10
4743,2020-10-23,125.0,65.0,13.0,12.0,11.0,Otoka,2020,10,Fall,2020-10
4744,2020-10-24,135.0,67.0,13.0,13.0,10.0,Otoka,2020,10,Fall,2020-10
4745,2020-10-25,143.0,17.0,19.0,6.0,6.0,Otoka,2020,10,Fall,2020-10
4746,2020-10-26,68.0,22.0,23.0,4.0,7.0,Otoka,2020,10,Fall,2020-10
4747,2020-10-27,33.0,56.0,10.0,11.0,23.0,Otoka,2020,10,Fall,2020-10
4748,2020-10-28,99.0,54.0,10.0,14.0,15.0,Otoka,2020,10,Fall,2020-10
4749,2020-10-29,113.0,50.0,12.0,12.0,14.0,Otoka,2020,10,Fall,2020-10
4750,2020-10-30,103.0,43.0,15.0,11.0,14.0,Otoka,2020,10,Fall,2020-10
4751,2020-10-31,101.0,45.0,15.0,8.0,12.0,Otoka,2020,10,Fall,2020-10
4752,2020-11-01,90.0,62.0,9.0,13.0,12.0,Otoka,2020,11,Fall,2020-11
4753,2020-11-02,125.0,70.0,7.0,16.0,12.0,Otoka,2020,11,Fall,2020-11
4754,2020-11-03,127.0,67.0,7.0,14.0,13.0,Otoka,2020,11,Fall,2020-11
4755,2020-11-04,139.0,17.0,1.0,10.0,17.0,Otoka,2020,11,Fall,2020-11
4756,2020-11-05,64.0,19.0,5.0,10.0,12.0,Otoka,2020,11,Fall,2020-11
4757,2020-11-06,59.0,32.0,11.0,2.0,10.0,Otoka,2020,11,Fall,2020-11
4758,2020-11-07,44.0,63.0,9.0,9.0,12.0,Otoka,2020,11,Fall,2020-11
4759,2020-11-08,120.0,82.0,6.0,17.0,24.0,Otoka,2020,11,Fall,2020-11
4760,2020-11-09,150.0,64.0,1.0,12.0,29.0,Otoka,2020,11,Fall,2020-11
4761,2020-11-10,158.0,30.0,4.0,9.0,11.0,Otoka,2020,11,Fall,2020-11
